Date,p_AAN ,p_IBN ,p_MSFT ,p_SBUX ,p_WMT 
4/12/2006,18.06,5.298,27.2,19.005,45.9
4/13/2006,18.0867,5.294,27.07,19.145,45.77
4/17/2006,18.1067,5.38,26.84,18.93,45.82
4/18/2006,18.56,5.496,27.22,19.285,46.4
4/19/2006,18.3,5.426,27.03,19.44,46.47
4/20/2006,18.2933,5.63,27.03,19.43,46.4
4/21/2006,18.2667,5.622,27.15,19.35,45.82
4/24/2006,18.0067,5.444,27.11,19.305,45.54
4/25/2006,18.54,5.386,27.11,19.08,45.63
4/26/2006,18.6667,5.49,27.1,18.78,45.98
4/27/2006,18,5.14,27.25,18.48,45.64
4/28/2006,17.9067,5.486,24.15,18.635,45.03
5/1/2006,17.6267,5.724,24.29,18.625,45.93
5/2/2006,17.5733,5.94,24.01,18.91,46.16
5/3/2006,17.5333,5.884,23.17,18.675,46.69
5/4/2006,17.6867,6.02,23.44,19.395,46.4
5/5/2006,17.88,5.99,23.8,19.815,47.25
5/8/2006,17.8333,6.024,23.73,19.63,47.57
5/9/2006,17.8733,6.03,23.62,19.225,47.87
5/10/2006,17.8333,6.054,23.77,19.1,47.78
5/11/2006,17.56,5.924,23.22,18.27,47.25
5/12/2006,17.0067,5.742,23.17,17.825,46.54
5/15/2006,17.28,5.546,23.15,18.15,47.43
5/16/2006,17.04,5.812,23.01,18.53,48.07
5/17/2006,17.1467,5.556,22.73,18.205,46.84
5/18/2006,17.4,5.516,22.83,17.99,47.22
5/19/2006,18.8267,5.456,22.56,18.165,47.32
5/22/2006,18.3667,5.266,22.88,18.115,47.35
5/23/2006,18.1733,5.338,22.79,17.795,47.52
5/24/2006,18.34,5.22,23.5,17.605,48.03
5/25/2006,18.1133,5.388,23.74,17.72,49.45
5/26/2006,18.02,5.502,23.72,17.715,49.65
5/30/2006,17.8933,5.266,23.15,17.465,48.3
5/31/2006,18,5.32,22.65,17.825,48.45
6/1/2006,18.6267,5.37,22.82,18.105,48.39
6/2/2006,18.8067,5.44,22.76,17.995,47.83
6/5/2006,18.2533,5.096,22.5,17.69,47.19
6/6/2006,18.1733,5.056,22.13,17.635,47.03
6/7/2006,17.78,4.96,22.04,17.855,47.04
6/8/2006,17.3733,4.74,22.11,18.12,47.3
6/9/2006,17.5,4.724,21.92,17.945,47.13
6/12/2006,16.9733,4.53,21.71,17.71,46.99
6/13/2006,17.3,4.5,21.51,17.575,47.53
6/14/2006,17.1133,4.606,21.88,17.935,47.71
6/15/2006,17.6067,5.11,22.07,18.395,48.66
6/16/2006,17.2733,4.96,22.1,18.305,48.31
6/19/2006,17.2667,4.73,22.55,17.98,48.27
6/20/2006,17,4.908,22.56,17.915,48.43
6/21/2006,17,4.954,23.08,18.21,48.9
6/22/2006,16.94,4.848,22.88,18.045,48.48
6/23/2006,17.0333,4.698,22.5,18.25,47.94
6/26/2006,17.42,4.608,22.82,18.245,48.07
6/27/2006,17.3533,4.506,22.86,17.87,47.63
6/28/2006,17.3933,4.498,23.16,17.865,47.92
6/29/2006,17.7733,4.8,23.4702,18.985,48.71
6/30/2006,17.92,4.73,23.3,18.88,48.17
7/3/2006,17.9133,4.908,23.7,19.01,47.57
7/5/2006,17.2733,4.708,23.35,18.78,47.02
7/6/2006,17.34,4.626,23.48,18.94,46.72
7/7/2006,17.1533,4.534,23.3,18.02,46
7/10/2006,17.3733,4.566,23.5,17.815,46.18
7/11/2006,17.0333,4.448,23.1,17.99,46.13
7/12/2006,16.6667,4.48,22.64,17.215,45.15
7/13/2006,16.5267,4.344,22.26,17.01,44.16
7/14/2006,16.6667,4.39,22.29,16.83,43.05
7/17/2006,16.6267,4.25,22.48,17.12,43.02
7/18/2006,16.8533,4.3,22.74,16.7,43.17
7/19/2006,17.3733,4.6,23.4,16.92,44.2
7/20/2006,16.8467,4.468,22.85,16.705,44.29
7/21/2006,16.2267,4.45,23.87,16.895,43.72
7/24/2006,17.2533,5.062,24,17.355,44.43
7/25/2006,18.0133,5.202,24.22,17.7,44.67
7/26/2006,17.72,5.144,24.37,17.01,43.67
7/27/2006,16.02,5,23.87,16.79,43.53
7/28/2006,16.4267,5.246,24.25,17.015,44.46
7/31/2006,16.0933,5.224,24.06,17.115,44.5
8/1/2006,15.76,5.202,23.99,16.48,44.09
8/2/2006,15.7,5.31,24.3,16.65,44.37
8/3/2006,16.12,5.294,24.21,15.32,44.73
8/4/2006,15.9733,5.318,24.29,15.305,44.87
8/7/2006,15.92,5.252,24.22,15.4,44.82
8/8/2006,16.1267,5.4,24.34,15.17,44.46
8/9/2006,15.92,5.352,24.44,14.775,43.9
8/10/2006,15.7533,5.384,24.46,14.98,44.89
8/11/2006,15.48,5.292,24.43,14.95,44.69
8/14/2006,15.3267,5.224,24.53,14.98,45.1
8/15/2006,15.4267,5.336,24.62,15.095,44.55
8/16/2006,15.78,5.52,24.7,15.32,44.43
8/17/2006,15.8333,5.522,24.7,15.645,44.63
8/18/2006,15.62,5.462,25.79,15.56,44.49
8/21/2006,15.3667,5.468,26.12,15.34,44.09
8/22/2006,15.4,5.466,25.62,15.085,44.07
8/23/2006,15.0867,5.27,25.67,14.845,43.76
8/24/2006,14.98,5.276,25.74,14.815,43.7
8/25/2006,14.7867,5.28,25.85,14.975,43.88
8/28/2006,15.1,5.364,25.95,15.235,44.43
8/29/2006,15.2933,5.454,25.84,15.18,44.49
8/30/2006,15.34,5.372,25.8,15.37,44.62
8/31/2006,15.6067,5.338,25.7,15.505,44.72
9/1/2006,15.7267,5.532,25.84,15.88,45.45
9/5/2006,16.0867,5.534,25.61,15.995,45.57
9/6/2006,15.98,5.392,25.61,15.75,45.4
9/7/2006,15.8733,5.4,25.43,15.56,45.54
9/8/2006,15.8467,5.386,25.6,15.595,46.72
9/11/2006,16.18,5.236,25.91,15.755,47.49
9/12/2006,17.1133,5.45,25.93,16.22,48.07
9/13/2006,17.1267,5.664,25.98,16.52,48.08
9/14/2006,17.0733,5.744,26.33,16.515,48.37
9/15/2006,17.1133,5.692,26.85,16.925,48.22
9/18/2006,16.9667,5.72,26.79,16.82,48.1
9/19/2006,15.8,5.616,26.86,16.84,48.5
9/20/2006,16.14,5.846,27.18,17.34,48.87
9/21/2006,15.9333,5.758,26.9,17.005,48.46
9/22/2006,15.8,5.67,26.66,17.005,48.29
9/25/2006,16.1,5.756,26.95,17.225,48.82
9/26/2006,15.9667,5.93,27.2,17.135,49.25
9/27/2006,15.8267,6.038,27.44,17.235,49.5
9/28/2006,15.7267,6.128,27.4,17.11,49.81
9/29/2006,15.32,6.142,27.35,17.025,49.32
10/2/2006,14.9267,6.034,27.36,16.81,48.44
10/3/2006,15.2867,6.08,27.37,17.005,49.46
10/4/2006,15.9067,6.2,27.94,17.98,49.55
10/5/2006,15.86,6.234,27.92,19.345,48.41
10/6/2006,15.5267,6.29,27.87,19.205,48.32
10/9/2006,15.46,6.228,27.72,19.2,48.22
10/10/2006,15.3867,6.234,27.69,19.02,48.12
10/11/2006,14.9533,6.182,27.54,18.71,48.31
10/12/2006,15.4,6.468,28.22,18.98,48.32
10/13/2006,15.5667,6.464,28.37,18.965,48.46
10/16/2006,15.8133,6.618,28.45,19.2,48.32
10/17/2006,15.8067,6.558,28.44,18.93,48.28
10/18/2006,15.9,6.732,28.52,18.895,48.35
10/19/2006,16.0533,6.668,28.29,18.89,48.49
10/20/2006,15.7,6.722,28.43,18.72,49.37
10/23/2006,15.8067,6.642,28.45,19.15,51.28
10/24/2006,15.9267,6.61,28.28,19.105,51.3
10/25/2006,15.8667,6.876,28.31,19.23,50.85
10/26/2006,16.3333,7.028,28.35,19.435,51.75
10/27/2006,16.4667,6.942,28.34,19.01,50.73
10/30/2006,16.62,7.03,28.53,19.07,49.53
10/31/2006,16.5867,7.03,28.71,18.875,49.28
11/1/2006,16.46,6.906,28.81,18.8,48.85
11/2/2006,16.3333,7.038,28.77,18.66,48.29
11/3/2006,16.5333,7.058,28.73,18.235,47.53
11/6/2006,16.94,7.146,28.84,18.74,47.49
11/7/2006,16.9333,7.09,28.95,18.535,47.65
11/8/2006,17.1667,7.224,28.98,18.665,47.03
11/9/2006,16.9467,7.466,29.26,18.46,46.39
11/10/2006,17.2133,7.602,29.24,18.895,46.47
11/13/2006,17.1867,7.684,29.35,19.22,46.32
11/14/2006,17.3333,7.598,29.22,19.24,47.66
11/15/2006,17.5933,7.888,29.12,19.485,47.68
11/16/2006,17.3867,7.81,29.47,19.715,47.91
11/17/2006,17.2733,7.614,29.4,18.71,47.5
11/20/2006,17.36,7.674,29.89,18.375,47.72
11/21/2006,17.5,7.836,29.92,18.285,47.81
11/22/2006,17.4933,7.86,29.92,18.19,48.03
11/24/2006,17.46,7.86,29.76,18.155,47.9
11/27/2006,17.1467,7.672,29.48,17.905,46.61
11/28/2006,17.44,7.658,29.39,17.66,46.71
11/29/2006,17.84,7.75,29.57,17.85,46.89
11/30/2006,17.8133,7.782,29.36,17.6475,46.1
12/1/2006,17.7533,7.78,29.12,17.6,45.87
12/4/2006,18.2333,7.822,29.33,17.875,46.29
12/5/2006,18.6067,7.83,29.13,18.42,46.48
12/6/2006,18.5333,7.86,28.99,18.43,46.54
12/7/2006,18.2,7.992,28.85,18.24,46.37
12/8/2006,18.4133,7.754,29.4,18.21,46.35
12/11/2006,18.4667,7.578,29.54,18.315,46
12/12/2006,18.28,7.4,29.43,18.145,45.65
12/13/2006,18.64,7.668,29.55,18.04,45.9
12/14/2006,19.0533,8.002,30.07,18.3,46.52
12/15/2006,18.8933,8.188,30.19,18.21,46.45
12/18/2006,18.5533,8.036,29.89,18.135,46.37
12/19/2006,18.38,7.896,29.99,18.265,46.09
12/20/2006,18.5933,7.896,30.09,18.21,45.87
12/21/2006,18.4467,7.764,29.98,18.205,45.71
12/22/2006,18.3133,7.806,29.64,17.915,45.54
12/26/2006,18.64,8.06,29.99,17.845,46.11
12/27/2006,19.0067,8.264,30.02,17.895,46.16
12/28/2006,19.1333,8.49,29.98,17.86,46.01
12/29/2006,19.1867,8.348,29.86,17.71,46.18
1/3/2007,18.8,8.448,29.86,17.625,47.55
1/4/2007,19.2067,8.432,29.81,17.645,47.78
1/5/2007,18.78,8.38,29.64,17.57,47.39
1/8/2007,19.0667,8.546,29.93,17.505,47
1/9/2007,19,8.404,29.96,17.43,47.39
1/10/2007,18.96,8.19,29.66,17.375,47.28
1/11/2007,19.2733,8.584,30.7,17.905,47.6
1/12/2007,19.3667,8.99,31.21,17.95,47.98
1/16/2007,19.2933,8.836,31.16,18.11,48.31
1/17/2007,19.18,8.962,31.1,18.145,48.2
1/18/2007,19.1267,8.818,31,17.885,48.39
1/19/2007,19.7467,8.9,31.11,17.77,48.31
1/22/2007,19.0667,8.75,30.72,17.645,47.96
1/23/2007,19.6267,8.908,30.74,17.475,47.81
1/24/2007,19.6133,9.028,31.09,17.395,48.61
1/25/2007,19.1067,8.794,30.45,16.985,48.15
1/26/2007,19.4,8.884,30.6,16.94,47.67
1/29/2007,19.5267,8.728,30.53,17.28,47.63
1/30/2007,19.6,8.978,30.48,17.28,47.28
1/31/2007,19.68,8.83,30.86,17.47,47.69
2/1/2007,19.7,8.928,30.56,17.205,47.78
2/2/2007,19.7733,8.936,30.19,17.135,48.08
2/5/2007,19.6333,8.884,29.61,17.01,48.52
2/6/2007,20.0667,9.002,29.51,16.835,48.58
2/7/2007,20.2333,9.226,29.37,16.835,48.58
2/8/2007,19.9267,9.348,29.26,16.71,48.31
2/9/2007,19.56,9.178,28.98,16.48,47.97
2/12/2007,19.5867,8.938,28.94,16.335,47.74
2/13/2007,19.7333,8.448,29.03,16.33,47.98
2/14/2007,19.7267,8.722,29.4,16.67,47.87
2/15/2007,19.7667,8.824,29.46,16.61,48.36
2/16/2007,20.0467,8.87,28.74,16.505,48.48
2/20/2007,20.3733,8.916,28.83,16.41,50.26
2/21/2007,18.96,9.064,29.35,16.2,49.97
2/22/2007,18.7667,8.804,29.39,16.505,49.69
2/23/2007,18.78,8.326,28.9,16.375,49.57
2/26/2007,18.8867,8.196,29.07,16.0051,49.98
2/27/2007,18.4333,7.308,27.87,15.375,48.2
2/28/2007,18.24,7.672,28.17,15.45,48.31
3/1/2007,18.1667,7.58,28.09,15.195,47.89
3/2/2007,17.68,7.464,27.76,14.94,47.81
3/5/2007,17.5933,7.57,27.55,14.705,47.47
3/6/2007,18.24,7.886,27.83,15,48.04
3/7/2007,18.0333,7.792,27.61,15.235,47.93
3/8/2007,17.9133,8.088,27.32,15.35,47.88
3/9/2007,18.2333,7.97,27.29,15.155,47.42
3/12/2007,18.1667,8.054,27.44,15.035,47.26
3/13/2007,17.5533,7.592,26.72,14.68,46.18
3/14/2007,17.78,7.774,27.4,14.66,45.73
3/15/2007,18.02,7.562,27.28,14.795,46
3/16/2007,17.82,7.382,27.33,15.29,46.21
3/19/2007,17.8533,7.63,27.83,15.52,46.59
3/20/2007,17.9,7.724,27.84,15.69,47.3
3/21/2007,17.6667,8.062,28.52,16.135,47.77
3/22/2007,17.76,8.082,28.27,15.82,48.01
3/23/2007,18.1,8.17,28.02,15.71,47.91
3/26/2007,18.14,8.15,28.22,15.975,47.84
3/27/2007,17.6,7.91,27.72,15.86,47.49
3/28/2007,17.3667,7.86,27.64,15.64,46.64
3/29/2007,17.4667,7.898,27.75,15.665,46.72
3/30/2007,17.6267,7.35,27.87,15.68,46.95
4/2/2007,17.4867,7.306,27.74,15.625,47.4
4/3/2007,17.5133,7.494,27.87,15.745,48.1
4/4/2007,17.3467,7.542,28.5,15.67,48.05
4/5/2007,17.3533,7.672,28.55,15.7,48.27
4/9/2007,17.3667,7.728,28.57,15.57,48.47
4/10/2007,17.7533,7.784,28.4,15.58,47.94
4/11/2007,17.5867,7.76,28.11,15.365,47.27
4/12/2007,17.44,7.9,28.54,15.335,47.26
4/13/2007,17.6333,8.12,28.61,15.38,47.41
4/16/2007,17.86,8.482,28.73,15.525,48.07
4/17/2007,17.9067,8.528,28.85,15.52,48.17
4/18/2007,17.9067,8.51,28.6,15.49,47.97
4/19/2007,17.7733,8.472,28.69,15.39,48.34
4/20/2007,18.3,8.59,29.02,15.83,49.76
4/23/2007,18.7867,8.722,28.78,15.785,48.93
4/24/2007,19.1,9.07,28.79,15.67,48.69
4/25/2007,19.62,9.304,28.99,15.92,48.81
4/26/2007,19.2867,9.29,29.1,15.91,48.7
4/27/2007,19.38,8.954,30.12,15.75,48.34
4/30/2007,18.9133,8.184,29.94,15.51,47.92
5/1/2007,18.9467,8.058,30.1925,15.505,48.33
5/2/2007,19.4733,8.238,30.61,15.625,48.28
5/3/2007,19.3667,8.356,30.97,15.81,48.36
5/4/2007,18.9,8.372,30.56,15.35,48.27
5/7/2007,19.4467,8.256,30.71,15.175,48.61
5/8/2007,19.3733,8.314,30.75,15.09,48.1
5/9/2007,19.36,8.418,30.7799,15.02,47.93
5/10/2007,18.8467,8.148,30.58,14.77,47.75
5/11/2007,19.2267,8.394,30.89,14.805,47.78
5/14/2007,18.64,8.75,30.97,14.45,47.84
5/15/2007,18.18,8.906,30.9,14.195,47.62
5/16/2007,18.5867,9.532,31.07,14.1,47.18
5/17/2007,18.1867,9.438,30.98,14.235,47.11
5/18/2007,18.4667,9.57,30.83,14.475,47.27
5/21/2007,18.7467,9.538,31.05,14.64,46.62
5/22/2007,18.5,9.526,30.69,14.505,46.54
5/23/2007,18.4267,9.304,30.58,14.445,46.33
5/24/2007,18.2067,9.246,30.17,14.155,46.65
5/25/2007,18,9.374,30.48,14.305,46.91
5/29/2007,18.56,9.412,30.79,14.285,46.94
5/30/2007,18.82,9.578,31.11,14.35,47.12
5/31/2007,19.12,9.51,30.6901,14.405,47.6
6/1/2007,19.6933,9.706,30.59,14.565,49.47
6/4/2007,19.7267,9.69,30.715,14.415,51.21
6/5/2007,19.7,9.588,30.58,14.295,50.52
6/6/2007,19.3,9.356,30.29,14.075,50.75
6/7/2007,18.66,9.192,29.62,13.72,49.76
6/8/2007,18.94,9.368,30.05,13.835,50.08
6/11/2007,18.84,9.38,30.02,13.77,49.81
6/12/2007,18.78,9.47,29.85,13.87,48.91
6/13/2007,18.8867,9.3,30.39,13.885,49.5
6/14/2007,19.1,9.32,30.52,13.805,49.28
6/15/2007,19.92,9.334,30.49,13.885,49.34
6/18/2007,19.6667,9.43,30.51,13.83,49.11
6/19/2007,19.48,9.938,30.46,13.795,48.81
6/20/2007,19.26,9.648,30.01,13.66,48.59
6/21/2007,19.1133,9.886,30.22,13.13,48.39
6/22/2007,18.8533,9.928,29.49,12.77,47.83
6/25/2007,18.6867,9.69,29.49,12.83,47.82
6/26/2007,19.0733,9.726,29.52,12.885,47.97
6/27/2007,19.54,9.798,29.87,13.065,48.46
6/28/2007,19.4333,9.842,29.83,13.225,48.21
6/29/2007,19.4667,9.83,29.47,13.12,48.11
7/2/2007,19.58,10.01,29.74,13.025,48.33
7/3/2007,19.68,10.08,30.02,13.18,48.47
7/5/2007,19.4733,10.256,29.99,13.17,48.09
7/6/2007,19.3133,10.26,29.97,13.275,48.39
7/9/2007,19.3133,10.35,29.87,13.17,48.5
7/10/2007,18.82,10.036,29.33,13.055,47.58
7/11/2007,19.0067,10.08,29.49,12.995,47.68
7/12/2007,19.6733,10.484,30.07,12.98,48.83
7/13/2007,19.5667,10.586,29.82,13.035,49.15
7/16/2007,19.18,10.526,30.03,13.04,48.94
7/17/2007,19.3267,10.388,30.7799,12.9332,48.35
7/18/2007,19.0467,10.31,30.92,13.25,48.04
7/19/2007,19.44,10.646,31.51,13.855,48.79
7/20/2007,18.86,10.484,31.16,13.85,48.06
7/23/2007,18.9867,10.072,31.19,14.085,48.11
7/24/2007,18.1467,9.646,30.8,14.1432,48.02
7/25/2007,16.0333,9.536,30.71,13.98,47.87
7/26/2007,15.3933,9.06,29.98,13.715,46.82
7/27/2007,16.26,8.832,29.3901,13.4632,45.94
7/30/2007,16.0867,9.204,29.4,13.49,46.21
7/31/2007,15.4133,8.864,28.99,13.34,45.95
8/1/2007,15.3667,8.946,29.3,13.6,46.22
8/2/2007,15.5733,8.94,29.52,13.46,46.73
8/3/2007,15.3733,8.628,28.9601,13.155,45.52
8/6/2007,15.78,8.706,29.54,13.445,47.02
8/7/2007,16.1533,8.422,29.55,13.5599,47.06
8/8/2007,17.0267,8.85,30,13.86,48.42
8/9/2007,16.8333,8.32,28.92,14.025,46.45
8/10/2007,16.7333,8.478,28.71,14.02,46.07
8/13/2007,16.0067,8.6,28.63,13.905,46.17
8/14/2007,16.0133,8.4,28.27,13.575,43.82
8/15/2007,16.02,7.888,28.1,13.285,43.28
8/16/2007,16.96,7.606,27.81,13.305,43.5
8/17/2007,16.86,8.584,28.25,13.35,43.49
8/20/2007,16.96,8.378,28.26,13.455,43.59
8/21/2007,17.16,8.17,28.07,13.675,43.7
8/22/2007,17.5133,8.476,28.22,13.77,43.75
8/23/2007,17.0333,8.284,28.3,13.76,43.17
8/24/2007,17.5867,8.494,28.81,13.795,43.74
8/27/2007,17.2467,8.796,28.49,13.685,43.82
8/28/2007,16.5267,8.38,27.93,13.44,43.4
8/29/2007,16.7933,8.476,28.59,13.74,44.19
8/30/2007,16.6,8.26,28.45,13.675,43.32
8/31/2007,17.06,8.89,28.73,13.775,43.63
9/4/2007,17.2,9.048,28.81,13.86,43.3
9/5/2007,17.08,8.848,28.48,13.72,42.45
9/6/2007,17.1467,8.974,28.91,13.79,42.76
9/7/2007,16.84,8.784,28.44,13.58,42.39
9/10/2007,16.44,8.844,28.48,13.52,42.27
9/11/2007,16.82,8.872,28.93,13.665,42.94
9/12/2007,16.7,8.758,28.93,13.665,42.71
9/13/2007,16.7533,8.782,29.16,13.74,43.06
9/14/2007,16.9333,8.936,29.04,13.82,43.32
9/17/2007,16.7467,8.912,28.725,13.65,43.32
9/18/2007,17.1533,9.398,28.93,13.915,44.44
9/19/2007,16.12,9.604,28.67,13.89,44.75
9/20/2007,14.9867,9.66,28.4201,13.745,44.32
9/21/2007,13.9867,10,28.6499,13.735,44.23
9/24/2007,14.3133,10.242,29.08,13.575,43.97
9/25/2007,15.2467,10.24,29.5599,13.545,43.16
9/26/2007,15.3667,10.43,29.5,13.845,43.3
9/27/2007,15.3,10.498,29.49,13.485,43.61
9/28/2007,14.8667,10.544,29.46,13.1,43.65
10/1/2007,14.92,10.914,29.7701,13.1601,44.47
10/2/2007,14.74,11.052,29.7,13.3,44.87
10/3/2007,14.72,10.806,29.4525,13.27,45.13
10/4/2007,14.86,10.68,29.71,13.26,45
10/5/2007,15.08,10.7,29.84,13.42,45.37
10/8/2007,14.8333,10.522,29.84,13.33,45.27
10/9/2007,14.9867,10.974,30.0999,13.3865,45.21
10/10/2007,14.6933,11.094,30.23,13.275,45.59
10/11/2007,14.1733,10.92,29.91,13.16,46.9
10/12/2007,14.2867,10.974,30.17,13.17,47.06
10/15/2007,14.0733,11.216,30.04,13.055,46.45
10/16/2007,14.0867,10.486,30.32,13.035,45.86
10/17/2007,13.8333,10.944,31.08,13.2,45.99
10/18/2007,14.1333,10.8,31.16,13.33,45.89
10/19/2007,13.8,10.682,30.17,13.05,44.98
10/22/2007,14.34,11.222,30.51,13.095,45.25
10/23/2007,14.0667,11.976,30.9,13.07,43.93
10/24/2007,13.9867,11.68,31.25,13.035,43.87
10/25/2007,13.42,11.646,31.99,13.085,43.88
10/26/2007,13.66,12.928,35.03,13.085,44.64
10/29/2007,13.88,13.772,34.57,13.115,45.01
10/30/2007,13.8933,13.282,35.57,13.075,45.37
10/31/2007,14.12,13.888,36.81,13.34,45.21
11/1/2007,13.68,13.306,37.06,12.915,44.03
11/2/2007,13.5333,13.79,37.06,12.765,44.19
11/5/2007,13.58,13.258,36.73,12.48,44.03
11/6/2007,13.5867,13.552,36.41,12.475,44.29
11/7/2007,13.38,12.868,35.52,12.055,43.93
11/8/2007,13.2133,12.97,34.74,11.7,43.62
11/9/2007,12.76,12.048,33.73,11.285,42.9
11/12/2007,13.5133,11.5,33.38,11.57,43.32
11/13/2007,14.0933,12.922,34.46,11.995,45.97
11/14/2007,13.8467,12.834,33.93,12.125,46.51
11/15/2007,14.14,12.306,33.76,12.05,46.2
11/16/2007,13.9267,12.574,34.09,11.585,46.34
11/19/2007,13.5267,11.888,33.96,11.435,45.47
11/20/2007,13.0067,12.086,34.58,11.55,45.5
11/21/2007,12.9667,11.22,34.23,11.405,44.86
11/23/2007,13.0067,11.752,34.11,11.535,45.73
11/26/2007,12.62,11.058,32.97,11.09,45.03
11/27/2007,12.8133,11.778,33.06,11.305,45.83
11/28/2007,13.16,12.176,33.7,11.48,47.23
11/29/2007,13.0667,11.9,33.59,11.52,47.54
11/30/2007,13.4067,12.102,33.6,11.695,47.9
12/3/2007,13.0467,11.668,32.92,11.405,47.87
12/4/2007,12.8933,11.782,32.77,11.17,48.19
12/5/2007,12.9933,12.078,34.15,11.325,48.9
12/6/2007,13.1933,12.61,34.55,11.425,49.27
12/7/2007,13.3133,12.756,34.53,11.31,49.02
12/10/2007,13.1733,12.874,34.76,11.365,49.43
12/11/2007,12.6067,12.618,34.1,10.9476,49.03
12/12/2007,12.7267,12.942,34.47,10.94,48.23
12/13/2007,12.86,12.736,35.22,10.75,48.33
12/14/2007,12.3867,12.362,35.31,10.625,47.63
12/17/2007,12.36,11.38,34.39,10.075,47.83
12/18/2007,12.6,11.6,34.74,10.3,48.24
12/19/2007,12.4933,11.532,34.79,10.015,48.08
12/20/2007,12.9067,11.68,35.52,10.265,47.85
12/21/2007,13.2667,12.008,36.06,10.53,48.21
12/24/2007,13.4733,12.256,36.58,10.61,48.74
12/26/2007,13.4,12.668,36.61,10.41,48.38
12/27/2007,12.3667,11.934,35.97,10.23,47.77
12/28/2007,12.9333,12.3,36.12,10.065,48.08
12/31/2007,12.8267,12.3,35.6,10.235,47.53
1/2/2008,12.54,12.43,35.22,9.655,46.9
1/3/2008,12.1,12.5,35.37,9.35,46.38
1/4/2008,11.7533,12.332,34.38,9.055,45.72
1/7/2008,12.0467,13.542,34.61,9.19,46.56
1/8/2008,11.5467,13.146,33.45,9.93,45.97
1/9/2008,11.7,13.534,34.44,9.73,46.9
1/10/2008,11.5333,14.576,34.33,10.155,48.4
1/11/2008,11.0333,14.428,33.91,9.895,47.72
1/14/2008,11.3667,14.278,34.39,9.775,47.67
1/15/2008,11.0467,13.206,34,9.42,46.99
1/16/2008,11.3667,13.25,33.23,9.65,47.49
1/17/2008,10.7467,12.54,33.11,9.525,47.48
1/18/2008,10.2,12.468,33.01,9.33,47.58
1/22/2008,11.3267,12.336,31.99,9.335,49.2042
1/23/2008,12.6933,12.278,31.93,10.045,50.16
1/24/2008,12.2467,11.812,33.25,10.225,48.91
1/25/2008,12.0133,12.452,32.94,9.83,48.09
1/28/2008,12.4333,12.786,32.72,9.83,48.71
1/29/2008,12.6333,12.452,32.6,9.985,49.01
1/30/2008,12.54,12.312,32.2,9.61,49.16
1/31/2008,12.7467,12.152,32.6,9.455,50.74
2/1/2008,12.8533,12.452,30.4498,9.61,51.18
2/4/2008,12.8533,12.088,30.19,9.595,50.07
2/5/2008,12.5333,11.548,29.07,9.255,49.56
2/6/2008,11.8333,11.352,28.52,9.075,48.83
2/7/2008,12.38,11.34,28.12,9.265,49.84
2/8/2008,12.6667,11.056,28.56,9.13,48.76
2/11/2008,12.62,10.984,28.21,9.26,49.6
2/12/2008,12.5267,11.272,28.34,9.355,50.25
2/13/2008,12.5333,11.54,28.96,9.425,50.66
2/14/2008,12.5333,11.64,28.5,9.09,49.97
2/15/2008,12.64,11.878,28.42,9.145,49.44
2/19/2008,12.5333,11.754,28.17,9.05,49.66
2/20/2008,13.3333,11.664,28.22,9.13,49.7
2/21/2008,12.4067,11.294,28.1,8.915,49.79
2/22/2008,13.12,10.774,27.68,9.125,49.97
2/25/2008,13.4,11.12,27.84,9.25,50.33
2/26/2008,13.8933,11.262,28.38,9.53,51.4
2/27/2008,14.1467,11.148,28.26,9.52,51.43
2/28/2008,13.7667,10.776,27.93,9.285,50.7
2/29/2008,13.08,10.368,27.1999,8.989,49.59
3/3/2008,12.78,10.056,26.99,8.925,49.89
3/4/2008,13.36,9.382,27.59,8.95,49.87
3/5/2008,13.3867,9.4585,28.1199,9.0699,49.5519
3/6/2008,12.92,9.076,27.57,8.8,49.98
3/7/2008,13.1333,8.634,27.87,8.55,49.9
3/10/2008,13.2133,8.246,28.05,8.4,48.85
3/11/2008,13.52,9.086,29.28,8.87,50.25
3/12/2008,13.3,8.6,28.63,8.805,50.29
3/13/2008,13.96,8.448,28.62,8.815,50.6
3/14/2008,13.3067,8.068,27.96,8.695,49.82
3/17/2008,13.2467,7.032,28.3,8.63,49.95
3/18/2008,13.9067,7.912,29.42,9.12,50.98
3/19/2008,13.5333,7.104,28.62,8.75,50.78
3/20/2008,14.6333,7.19,29.18,8.765,53.23
3/24/2008,15,8.1322,29.17,8.945,53.63
3/25/2008,15.2,8.6,29.14,8.995,53.05
3/26/2008,14.8867,8.138,28.56,8.83,52.9
3/27/2008,14.4533,7.894,28.05,8.81,52.37
3/28/2008,14.1733,7.916,27.91,8.525,52.12
3/31/2008,14.36,7.638,28.38,8.75,52.68
4/1/2008,15,8.236,29.4999,9.25,54.08
4/2/2008,14.8333,7.89,29.16,9.3,54.46
4/3/2008,14.9333,7.88,29,9.17,54.93
4/4/2008,14.78,7.786,29.16,9.25,54.4
4/7/2008,14.6467,8.314,29.16,9.155,54.23
4/8/2008,14.62,8.092,28.75,8.99,54.45
4/9/2008,14.3533,8.222,28.89,8.735,54.14
4/10/2008,14.7267,8.026,29.11,8.775,54.66
4/11/2008,14.1667,7.79,28.28,8.63,54.8
4/14/2008,13.94,7.642,28.06,8.485,55.15
4/15/2008,14.36,8.044,28.25,8.66,56.27
